,M
26168,-0.06951286
26169,-0.06294472
26170,-0.06896552
26171,-0.08155446
26172,-0.07170224
26173,-0.0711549
26174,-0.07662835
26175,-0.04269294
26176,0.009304872
26177,0.029009305
26178,0.08483853
26179,0.13136289
26180,-0.050355773
26181,-0.087027915
26182,-0.24028462
26183,-0.20032841
26184,-0.14559387
26185,-0.13191023
26186,-0.120415986
26187,-0.03667214
26188,-0.10344828
26189,-0.15708812
26190,-0.18117131
26191,-0.18664478
26192,-0.23426382
26193,-0.272578
26194,-0.25615764
26195,-0.2074439
26196,-0.11384784
26197,-0.043240286
26198,-0.08483853
26199,-0.14942528
26200,-0.098522164
26201,-0.02955665
26202,-0.014778325
26203,0.05692392
26204,0.0
26205,0.036124796
26206,0.10290093
26207,0.08264915
26208,0.08264915
26209,0.04159825
26210,0.07936508
26211,0.10071155
26212,0.07170224
26213,0.12972085
26214,0.079912424
26215,0.099616855
26216,0.16420361
26217,0.1483306
26218,0.07334428
26219,-0.098522164
26220,-0.062397372
26221,-0.0831965
26222,0.024083197
26223,-0.014778325
26224,-0.049808428
26225,0.00711549
26226,0.024630541
26227,0.04488232
26228,0.12315271
26229,0.08593322
26230,0.010399562
26231,0.12862617
26232,0.08483853
26233,0.09633279
26234,0.12862617
26235,0.042145595
26236,0.0771757
26237,0.08648057
26238,0.09578544
26239,0.1122058
26240,0.118773945
26241,0.13957307
26242,0.07662835
26243,0.0591133
26244,0.08210181
26245,0.04378763
26246,-0.02134647
26247,-0.058565956
26248,-0.08045977
26249,-0.0711549
26250,-0.05473454
26251,-0.035030104
26252,0.015873017
26253,-0.00821018
26254,0.039408866
26255,0.09742748
26256,0.049261082
26257,0.050355773
26258,-0.0065681445
26259,-0.009852217
26260,0.041050903
26261,0.01642036
26262,0.0771757
26263,0.058565956
26264,0.08866995
26265,0.14778325
26266,0.13464697
26267,0.1012589
26268,-0.024083197
26269,-0.048166394
26270,-0.031198686
26271,-0.11548988
26272,-0.118773945
26273,-0.07827039
26274,-0.12260536
26275,-0.081007116
26276,-0.026819924
26277,-0.09797482
26278,-0.13957307
26279,-0.08210181
26280,-0.08538588
26281,-0.12315271
26282,-0.07224959
26283,-0.05199781
26284,-0.024630541
26285,0.01642036
26286,0.06568144
26287,0.025177887
26288,-0.03557745
26289,0.039408866
26290,0.04871374
26291,-0.00711549
26292,0.11713191
26293,0.15654078
26294,0.1603722
26295,0.20197044
26296,0.18007663
26297,0.13683635
26298,0.07553366
26299,0.11658456
26300,0.094143406
26301,0.026819924
26302,0.024083197
26303,-0.053092502
26304,-0.15161467
26305,-0.18117131
26306,-0.26546252
26307,-0.3979201
26308,-0.42802408
26309,-0.40175152
26310,-0.38423645
26311,-0.31746033
26312,-0.23918992
26313,-0.19759168
26314,-0.15216202
26315,-0.09469075
26316,-0.08593322
26317,-0.06622879
26318,-0.03667214
26319,-0.025177887
26320,0.027914613
26321,0.05528188
26322,0.041050903
26323,0.11548988
26324,0.16091955
26325,0.21510673
26326,0.23316912
26327,0.18883416
26328,0.18226601
26329,0.18281336
26330,0.20634921
26331,0.22222222
26332,0.20634921
26333,0.16912971
26334,0.14559387
26335,0.0892173
26336,0.049261082
26337,0.08976464
26338,0.042145595
26339,-0.0065681445
26340,0.06458675
26341,0.042145595
26342,0.02736727
26343,0.031746034
26344,-0.010946907
26345,-0.06349207
26346,-0.10454296
26347,-0.08976464
26348,-0.039956212
26349,-0.0651341
26350,-0.07170224
26351,-0.025725232
26352,-0.03557745
26353,-0.02846196
26354,0.020251779
26355,-0.016967706
26356,0.00711549
26357,0.054187194
26358,0.07827039
26359,0.093048714
26360,0.036124796
26361,0.042145595
26362,0.010399562
26363,0.01642036
26364,0.0591133
26365,0.0060207993
26366,-0.021893814
26367,-0.012588943
26368,0.010946907
26369,0.043240286
26370,0.068418175
26371,0.11056376
26372,0.20799124
26373,0.2857143
26374,0.33716476
26375,0.3607006
26376,0.29994527
26377,0.16803503
26378,0.04269294
26379,-0.07936508
26380,-0.15270936
26381,-0.16912971
26382,-0.12315271
26383,-0.059660647
26384,0.04761905
26385,0.13793103
26386,0.13957307
26387,0.120415986
26388,0.06622879
26389,0.02736727
26390,0.047071703
26391,-0.0010946908
26392,0.008757526
26393,0.049261082
26394,0.06130268
26395,0.09906951
26396,0.08812261
26397,-0.0054734536
26398,-0.10344828
26399,-0.20963328
26400,-0.28188288
26401,-0.28024083
26402,-0.22988506
26403,-0.16694035
26404,-0.0711549
26405,0.03667214
26406,0.040503558
26407,0.03886152
26408,0.04871374
26409,0.049808428
26410,0.03557745
26411,0.03065134
26412,0.03065134
26413,0.00711549
26414,0.0005473454
26415,0.03776683
26416,0.025177887
26417,0.014778325
26418,-0.051450465
26419,-0.0952381
26420,-0.15544608
26421,-0.16146688
26422,-0.12862617
26423,-0.13793103
26424,-0.18773946
26425,-0.12315271
26426,-0.03557745
26427,-0.039956212
26428,-0.015873017
26429,-0.036124796
26430,-0.1351943
26431,-0.120415986
26432,-0.07936508
26433,-0.081007116
26434,-0.093596056
26435,-0.099616855
26436,-0.10180624
26437,-0.08976464
26438,-0.031746034
26439,0.05801861
26440,0.0591133
26441,0.04378763
26442,0.068418175
26443,0.100164205
26444,0.1423098
26445,0.19266558
26446,0.1713191
26447,0.106185004
26448,0.1351943
26449,0.14778325
26450,0.07553366
26451,0.09578544
26452,0.11111111
26453,0.09688013
26454,0.08045977
26455,0.08045977
26456,-0.049808428
26457,-0.166393
26458,-0.24794745
26459,-0.34537494
26460,-0.35413244
26461,-0.24083197
26462,-0.14176245
26463,-0.01423098
26464,0.10454296
26465,0.18500273
26466,0.18390805
26467,0.16912971
26468,0.120415986
26469,0.049261082
26470,0.03667214
26471,0.07608101
26472,0.0831965
26473,0.079912424
26474,0.06130268
26475,0.026272578
26476,-0.04159825
26477,-0.10071155
26478,-0.21620142
26479,-0.29228243
26480,-0.3114395
26481,-0.2364532
26482,-0.15763547
26483,-0.08812261
26484,0.08648057
26485,0.14395183
26486,0.16584565
26487,0.21346469
26488,0.15982485
26489,0.06732348
26490,-0.012588943
26491,-0.013683635
26492,0.0060207993
26493,0.051450465
26494,-0.017515052
26495,-0.105637655
26496,-0.10454296
26497,-0.16420361
26498,-0.18281336
26499,-0.15161467
26500,-0.13574165
26501,-0.07060755
26502,0.012041599
26503,0.05199781
26504,0.06349207
26505,0.058565956
26506,0.010946907
26507,-0.03065134
26508,-0.04378763
26509,-0.094143406
26510,-0.08757526
26511,-0.08866995
26512,-0.09578544
26513,-0.07224959
26514,-0.03886152
26515,-0.02955665
26516,-0.073891625
26517,-0.087027915
26518,-0.08429119
26519,-0.073891625
26520,-0.023535851
26521,0.029009305
26522,0.062397372
26523,0.066776134
26524,0.105637655
26525,0.12534209
26526,0.13355227
26527,0.13738368
26528,0.14066777
26529,0.12807882
26530,0.18062398
26531,0.258347
26532,0.15708812
26533,0.07827039
26534,-0.07006021
26535,-0.26546252
26536,-0.32621783
26537,-0.36288998
26538,-0.38916257
26539,-0.27422002
26540,-0.056376573
26541,0.053639848
26542,0.12588944
26543,0.21291736
26544,0.10235359
26545,0.087027915
26546,0.092501365
26547,0.06896552
26548,0.012041599
26549,0.09906951
26550,0.24466339
26551,0.12205802
26552,0.031198686
26553,0.06130268
26554,-0.053639848
26555,-0.21510673
26556,-0.26327312
26557,-0.22495896
26558,-0.12315271
26559,0.004378763
26560,0.13464697
26561,0.19102353
26562,0.21182266
26563,0.27422002
26564,0.18992884
26565,0.11767925
26566,0.100164205
26567,0.046524357
26568,0.014778325
26569,0.100164205
26570,0.12807882
26571,0.094143406
26572,0.1012589
26573,0.0065681445
26574,-0.056376573
26575,-0.059660647
26576,-0.13300492
26577,-0.16146688
26578,-0.0711549
26579,0.018609744
26580,0.106185004
26581,0.166393
26582,0.053092502
26583,0.009304872
26584,0.031198686
26585,-0.004378763
26586,-0.0005473454
26587,-0.111658454
26588,-0.12588944
26589,-0.0010946908
26590,0.0038314175
26591,-0.024083197
26592,-0.07662835
26593,-0.19594964
26594,-0.1242474
26595,-0.08976464
26596,-0.093596056
26597,-0.04159825
26598,-0.06130268
26599,-0.024630541
26600,0.014778325
26601,0.038314175
26602,0.119321294
26603,0.0651341
26604,0.062397372
26605,0.120415986
26606,0.11713191
26607,0.17296115
26608,0.15161467
26609,0.1182266
26610,0.20087576
26611,0.24794745
26612,0.18226601
26613,0.12972085
26614,0.020799125
26615,-0.12698413
26616,-0.1904762
26617,-0.19759168
26618,-0.13245758
26619,0.00821018
26620,0.17350848
26621,0.318555
26622,0.42145595
26623,0.31800765
26624,0.03448276
26625,0.073891625
26626,0.15763547
26627,0.23262179
26628,0.3223864
26629,0.30815545
26630,0.42747673
26631,0.41434044
26632,0.27476737
26633,0.14066777
26634,-0.10235359
26635,-0.23262179
26636,-0.2616311
26637,-0.25068417
26638,-0.11001642
26639,-0.020799125
26640,0.009852217
26641,0.06896552
26642,0.12151067
26643,0.15270936
26644,0.07334428
26645,-0.033388067
26646,-0.02955665
26647,0.0032840723
26648,0.010946907
26649,0.0
26650,-0.06349207
26651,-0.15763547
26652,-0.2244116
26653,-0.24302134
26654,-0.272578
26655,-0.2846196
26656,-0.25615764
26657,-0.20306513
26658,-0.14340448
26659,-0.11494253
26660,-0.092501365
26661,-0.048166394
26662,0.0
26663,0.08264915
26664,0.022988506
26665,-0.26217842
26666,-0.14887795
26667,-0.026272578
26668,0.1242474
26669,0.1784346
26670,0.041050903
26671,0.13081555
26672,0.17624521
26673,0.22879037
26674,0.22003284
26675,0.14066777
26676,0.13300492
26677,0.074986316
26678,0.13136289
26679,0.196497
26680,0.16694035
26681,0.16803503
26682,0.1954023
26683,0.25177887
26684,0.2304324
26685,0.18609743
26686,0.1652983
26687,0.106185004
26688,0.13464697
26689,0.21784346
26690,0.27093595
26691,0.29228243
26692,0.14012042
26693,-0.03284072
26694,-0.2293377
26695,-0.348659
26696,-0.49753696
26697,-0.5418719
26698,-0.3596059
26699,-0.16201423
26700,-0.017515052
26701,0.136289
26702,0.16803503
26703,0.20361248
26704,0.19430761
26705,0.26217842
26706,0.019704433
26707,-0.17788725
26708,-0.019157087
26709,-0.047071703
26710,0.13738368
26711,-0.02134647
26712,-0.24411604
26713,-0.3087028
26714,-0.3196497
26715,-0.2244116
26716,-0.2785988
26717,-0.28790367
26718,-0.3223864
26719,-0.30596608
26720,-0.25615764
26721,-0.22550629
26722,-0.1603722
26723,-0.16803503
26724,-0.058565956
26725,0.019157087
26726,0.08210181
26727,0.0831965
26728,-0.07224959
26729,-0.23809524
26730,-0.35741654
26731,-0.27093595
26732,-0.21784346
26733,-0.20689656
26734,-0.1182266
26735,-0.06951286
26736,-0.042145595
26737,-0.047071703
26738,-0.040503558
26739,-0.0771757
26740,-0.09085933
26741,-0.007662835
26742,0.07662835
26743,0.13902572
26744,0.08374384
26745,0.081007116
26746,0.05528188
26747,0.08593322
26748,-0.15380405
26749,-0.37766832
26750,-0.22824302
26751,-0.20415983
26752,0.0016420361
26753,-0.009852217
26754,-0.032293376
26755,-0.09140668
26756,-0.119321294
26757,-0.03448276
26758,-0.031198686
26759,0.0027367268
26760,-0.118773945
26761,-0.15270936
26762,-0.14285715
26763,-0.08264915
26764,0.02244116
26765,0.09688013
26766,0.118773945
26767,0.09906951
26768,0.1773399
26769,0.18992884
26770,0.18828681
26771,0.15270936
26772,0.12698413
26773,0.25068417
26774,0.28516695
26775,0.2293377
26776,0.04378763
26777,-0.29994527
26778,-0.44334975
26779,-0.4931582
26780,-0.47509578
26781,-0.33497536
26782,-0.13793103
26783,-0.009852217
26784,0.060755335
26785,0.136289
26786,0.1483306
26787,0.19813903
26788,0.25779969
26789,0.36617404
26790,0.2665572
26791,-0.031198686
26792,-0.052545156
26793,-0.25998905
26794,-0.13847838
26795,-0.113300495
26796,-0.0591133
26797,-0.044334974
26798,0.02736727
26799,0.15599343
26800,0.067870826
26801,0.039408866
26802,-0.13355227
26803,-0.21455939
26804,-0.107279696
26805,0.05090312
26806,0.14887795
26807,0.20580186
26808,0.10344828
26809,-0.087027915
26810,-0.12370005
26811,-0.119321294
26812,-0.1483306
26813,-0.22003284
26814,-0.25287357
26815,-0.20963328
26816,-0.12151067
26817,-0.04159825
26818,-0.053639848
26819,-0.066776134
26820,0.025725232
26821,0.08264915
26822,0.12260536
26823,0.18609743
26824,0.12807882
26825,0.07060755
26826,0.048166394
26827,0.09031199
26828,0.1472359
26829,0.18117131
26830,0.24575807
26831,0.24192666
26832,0.107279696
26833,-0.17022441
26834,-0.10837439
26835,-0.21565408
26836,0.03886152
26837,0.15544608
26838,0.15708812
26839,0.11001642
26840,0.04159825
26841,-0.023535851
26842,-0.11713191
26843,-0.073891625
26844,-0.15051998
26845,-0.13355227
26846,-0.07170224
26847,-0.013136289
26848,0.00821018
26849,0.14449918
26850,0.17515051
26851,0.15106732
26852,0.19923371
26853,0.24575807
26854,0.3125342
26855,0.2977559
26856,0.3136289
26857,0.15654078
26858,-0.03284072
26859,-0.17569786
26860,-0.26382047
26861,-0.32512316
26862,-0.30432403
26863,-0.2955665
26864,-0.18773946
26865,-0.014778325
26866,0.021893814
26867,0.019157087
26868,0.019704433
26869,0.14668857
26870,0.256705
26871,0.43021345
26872,0.49042144
26873,0.4329502
26874,0.34154353
26875,-0.041050903
26876,-0.12862617
26877,-0.28845102
26878,-0.08429119
26879,0.04761905
26880,0.060755335
26881,0.113300495
26882,0.02846196
26883,0.08648057
26884,0.09140668
26885,0.21784346
26886,0.24575807
26887,0.26436782
26888,0.18281336
26889,0.06896552
26890,0.010399562
26891,0.09906951
26892,0.124794744
26893,0.09633279
26894,-0.0032840723
26895,-0.10071155
26896,-0.17077176
26897,-0.24302134
26898,-0.24411604
26899,-0.30541873
26900,-0.2714833
26901,-0.22386426
26902,-0.15708812
26903,-0.11001642
26904,-0.07608101
26905,-0.11548988
26906,-0.14778325
26907,-0.1291735
26908,-0.08812261
26909,0.0016420361
26910,0.042145595
26911,0.055829227
26912,0.0892173
26913,0.16858238
26914,0.23316912
26915,0.25123152
26916,0.36398467
26917,0.13245758
26918,-0.039956212
26919,-0.093048714
26920,-0.13464697
26921,0.051450465
26922,0.12370005
26923,0.25998905
26924,0.15544608
26925,0.12205802
26926,-0.0027367268
26927,-0.02736727
26928,-0.02134647
26929,-0.022988506
26930,-0.07772304
26931,-0.1483306
26932,-0.19868638
26933,-0.17186645
26934,-0.01642036
26935,0.1182266
26936,0.20689656
26937,0.20032841
26938,0.17405583
26939,0.19157088
26940,0.27422002
26941,0.22988506
26942,0.0016420361
26943,-0.38423645
26944,-0.5692392
26945,-0.47454843
26946,-0.2703886
26947,-0.17296115
26948,-0.09578544
26949,-0.07936508
26950,-0.08648057
26951,-0.11384784
26952,-0.009852217
26953,0.13245758
26954,0.25396827
26955,0.2846196
26956,0.16256158
26957,0.033388067
26958,-0.007662835
26959,-0.036124796
26960,-0.21237001
26961,-0.30322933
26962,-0.54570335
26963,-0.48768473
26964,-0.454844
26965,-0.31746033
26966,-0.21127531
26967,-0.106732346
26968,0.012041599
26969,-0.044334974
26970,-0.031198686
26971,-0.032293376
26972,-0.0027367268
26973,0.033388067
26974,0.044334974
26975,-0.023535851
26976,-0.011494253
26977,-0.00711549
26978,0.06349207
26979,0.08593322
26980,0.10837439
26981,0.081007116
26982,0.045429666
26983,0.012041599
26984,-0.047071703
26985,-0.02955665
26986,0.01642036
26987,0.02955665
26988,0.049808428
26989,0.12972085
26990,0.16201423
26991,0.18117131
26992,0.09578544
26993,-0.010946907
26994,-0.024630541
26995,0.00821018
26996,0.03776683
26997,0.022988506
26998,-0.0049261083
26999,0.09688013
27000,0.16584565
27001,0.30487138
27002,0.2736727
27003,0.08483853
27004,0.03065134
27005,-0.15270936
27006,-0.060755335
27007,-0.07279693
27008,0.10946908
27009,0.23152709
27010,0.22714832
27011,0.15544608
27012,0.06568144
27013,0.08866995
27014,0.08264915
27015,0.07279693
27016,0.061850026
27017,0.05199781
27018,0.025177887
27019,0.05692392
27020,0.05473454
27021,0.17022441
27022,0.29118773
27023,0.39901477
27024,0.40831965
27025,0.18719211
27026,-0.13574165
27027,-0.4028462
27028,-0.4428024
27029,-0.3448276
27030,-0.28133553
27031,-0.33114395
27032,-0.3245758
27033,-0.26874658
27034,-0.10509031
27035,0.046524357
27036,0.11384784
27037,0.15544608
27038,0.15873016
27039,0.12370005
27040,0.07827039
27041,0.06732348
27042,0.14340448
27043,0.1603722
27044,0.098522164
27045,-0.111658454
27046,-0.42911878
27047,-0.44444445
27048,-0.49808428
27049,-0.36945814
27050,-0.37602627
27051,-0.26382047
27052,-0.15654078
27053,-0.029009305
27054,0.10180624
27055,0.11548988
27056,0.105637655
27057,0.058565956
27058,0.039408866
27059,-0.017515052
27060,-0.018609744
27061,0.025177887
27062,0.022988506
27063,-0.024083197
27064,-0.07170224
27065,-0.12588944
27066,-0.009852217
27067,0.0591133
27068,0.09688013
27069,0.10235359
27070,0.059660647
27071,0.043240286
27072,0.02134647
27073,0.03776683
27074,0.027914613
27075,0.07662835
27076,0.074986316
27077,0.033388067
27078,-0.0038314175
27079,-0.04761905
27080,-0.019157087
27081,-0.022988506
27082,-0.011494253
27083,0.010399562
27084,0.045429666
27085,0.12972085
27086,0.2074439
27087,0.20580186
27088,0.26491517
27089,0.20799124
27090,0.18171866
27091,0.08045977
27092,0.0060207993
27093,-0.019704433
27094,-0.045429666
27095,0.07553366
27096,0.033388067
27097,0.1182266
27098,0.15216202
27099,0.1844554
27100,0.1592775
27101,0.14176245
27102,0.15763547
27103,0.1724138
27104,0.21729611
27105,0.22167487
27106,0.196497
27107,0.2594417
27108,0.14285715
27109,-0.020799125
27110,-0.21127531
27111,-0.19211823
27112,-0.024083197
27113,0.032293376
27114,-0.07772304
27115,-0.27914613
27116,-0.34099618
27117,-0.1592775
27118,0.0016420361
27119,0.08155446
27120,-0.031198686
27121,-0.033388067
27122,0.01642036
27123,0.1483306
27124,0.20634921
27125,0.20306513
27126,0.13793103
27127,0.09031199
27128,0.15161467
27129,0.24302134
27130,0.26327312
27131,0.23426382
27132,0.15489875
27133,-0.0010946908
27134,-0.07662835
27135,-0.21948549
27136,-0.15544608
27137,-0.15270936
27138,-0.15270936
27139,-0.12643678
27140,0.0010946908
27141,0.14614122
27142,0.1833607
27143,0.20580186
27144,0.0771757
27145,0.057471264
27146,0.111658454
27147,0.10782704
27148,0.05473454
27149,-0.019704433
27150,-0.098522164
27151,-0.094143406
27152,-0.04378763
27153,-0.07608101
27154,-0.18719211
27155,-0.14668857
27156,-0.10509031
27157,-0.11494253
27158,-0.119321294
27159,-0.1472359
27160,-0.1773399
27161,-0.196497
27162,-0.17624521
27163,-0.2244116
27164,-0.24904214
27165,-0.19266558
27166,-0.15818281
27167,-0.11658456
27168,-0.1412151
27169,-0.12205802
27170,-0.09797482
27171,-0.06403941
27172,0.018062398
27173,0.018062398
27174,0.05199781
27175,0.051450465
27176,0.06622879
27177,0.04378763
27178,0.05199781
27179,-0.06896552
27180,-0.16091955
27181,-0.15270936
27182,-0.15763547
27183,-0.13683635
27184,-0.033935413
27185,0.053092502
27186,0.11111111
27187,0.20689656
27188,0.10235359
27189,-0.0021893815
27190,-0.09578544
27191,-0.00821018
27192,0.07170224
27193,0.0831965
27194,0.008757526
27195,-0.08812261
27196,-0.068418175
27197,0.018609744
27198,0.023535851
27199,-0.03776683
27200,-0.12151067
27201,-0.081007116
27202,0.040503558
27203,0.19868638
27204,0.22003284
27205,0.10235359
27206,0.12151067
27207,0.18171866
27208,0.25725234
27209,0.26984128
27210,0.17788725
27211,0.0651341
27212,0.07662835
27213,0.13355227
27214,0.1242474
27215,0.05473454
27216,0.04597701
27217,0.099616855
27218,0.16365626
27219,0.22331691
27220,0.19266558
27221,0.12698413
27222,0.06568144
27223,0.025177887
27224,-0.09140668
27225,-0.14176245
27226,-0.23152709
27227,-0.2556103
27228,-0.2785988
27229,-0.25177887
27230,-0.18117131
